sample_index,actual_label,predicted_label,predicted_class_probability,p_benign,p_malicious,predicted_severity,actual_severity,asset_target,asset_value,risk_score,actual_is_malicious,actual_is_high_severity,fifo_order
18231424,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9797539636010588,0.0018470020357484948,0.9981529979642515,10,10,web_server,7,16.968600965392277,True,True,966009
17906484,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9798403124832267,0.0018470020357484948,0.9981529979642515,10,10,web_server,7,16.968600965392277,True,True,172792
12967823,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9797028906980141,0.0018470020357484948,0.9981529979642515,10,10,web_server,7,16.968600965392277,True,True,112927
11336089,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9800450088801664,0.0018470020357484948,0.9981529979642515,10,10,web_server,7,16.968600965392277,True,True,2122798
15906677,DNS_SPOOFING,MITM-ARPSPOOFING,0.717859652271033,0.0018491294997403534,0.9981508705002596,10,7,web_server,7,16.968564798504413,True,True,2704213
8983311,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.5849295447777352,0.001850478190221131,0.9981495218097789,10,10,web_server,7,16.96854187076624,True,True,2340677
12743354,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.8654890785736029,0.001850676844427714,0.9981493231555723,10,10,web_server,7,16.96853849364473,True,True,2799742
17365397,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9195043311445295,0.0018508855016300982,0.9981491144983698,10,10,web_server,7,16.96853494647229,True,True,1931817
9521491,DNS_SPOOFING,MITM-ARPSPOOFING,0.6554807532039676,0.0018520866731541591,0.9981479133268458,10,7,web_server,7,16.96851452655638,True,True,2864817
14665025,DNS_SPOOFING,MITM-ARPSPOOFING,0.6667111619043503,0.0018520866731541591,0.9981479133268458,10,7,web_server,7,16.96851452655638,True,True,3554431
11552546,MIRAI-GREETH_FLOOD,MIRAI-GREETH_FLOOD,0.6291291737859315,0.001852850159141055,0.998147149840859,8,8,server_or_network_infrastructure,9,16.9685015472946,True,True,447488
20492663,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.767980651184662,0.0018538464334633927,0.9981461535665366,10,10,web_server,7,16.968484610631123,True,True,805747
12571437,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.8655541717467672,0.0018540590698760654,0.998145940930124,10,10,web_server,7,16.968480995812108,True,True,749621
10932187,DNS_SPOOFING,MITM-ARPSPOOFING,0.937727168308929,0.001855040316918465,0.9981449596830816,10,7,web_server,7,16.968464314612387,True,True,4197054
10837014,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9784014664999412,0.0018570443346165241,0.9981429556653835,10,10,web_server,7,16.96843024631152,True,True,589947
3104058,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9787922505581796,0.0018570443364355135,0.9981429556635645,10,10,web_server,7,16.968430246280597,True,True,3240237
18095988,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9787564170545318,0.0018573377658016518,0.9981426622341983,10,10,web_server,7,16.968425257981373,True,True,232481
18337902,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9787564170545318,0.0018573377658016518,0.9981426622341983,10,10,web_server,7,16.968425257981373,True,True,3987460
11439306,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9787564170545318,0.0018573377658016518,0.9981426622341983,10,10,web_server,7,16.968425257981373,True,True,2783835
4808878,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9196948221904133,0.0018582755465457962,0.9981417244534542,10,10,web_server,7,16.968409315708723,True,True,1459756
9945400,DNS_SPOOFING,MITM-ARPSPOOFING,0.8099665770990969,0.0018584466113591041,0.9981415533886409,10,7,web_server,7,16.968406407606896,True,True,1750489
8870329,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.7738518921107229,0.0018594933902403904,0.9981405066097596,10,10,web_server,7,16.968388612365914,True,True,60818
8888574,DICTIONARYBRUTEFORCE,DICTIONARYBRUTEFORCE,0.9827570734758158,0.001861826751508624,0.9981381732484914,8,8,server_or_network_infrastructure,9,16.968348945224353,True,True,1988358
19575995,DICTIONARYBRUTEFORCE,DICTIONARYBRUTEFORCE,0.9827570734758158,0.001861826751508624,0.9981381732484914,8,8,server_or_network_infrastructure,9,16.968348945224353,True,True,870483
18693174,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.7915923736102386,0.0018636108329437024,0.9981363891670563,10,10,web_server,7,16.968318615839955,True,True,1316023
1765919,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9569684545624227,0.0018637495232051002,0.9981362504767949,10,10,web_server,7,16.968316258105514,True,True,3572993
2662034,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9569684545624226,0.0018637495232051002,0.9981362504767949,10,10,web_server,7,16.968316258105514,True,True,2824307
11654386,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9569684545624226,0.0018637495232051002,0.9981362504767949,10,10,web_server,7,16.968316258105514,True,True,1351923
20345200,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9549518341810203,0.0018637495375296417,0.9981362504624703,10,10,web_server,7,16.968316257861996,True,True,2199767
4497684,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9217389599296726,0.0018637495375296417,0.9981362504624703,10,10,web_server,7,16.968316257861996,True,True,354994
7835394,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9619716732132405,0.0018637495375296417,0.9981362504624703,10,10,web_server,7,16.968316257861996,True,True,3676692
10257134,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9628993510496318,0.0018637495375296417,0.9981362504624703,10,10,web_server,7,16.968316257861996,True,True,2816749
3093913,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9628993510496318,0.0018637495375296417,0.9981362504624703,10,10,web_server,7,16.968316257861996,True,True,2860102
3629590,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9350981985824203,0.0018637495375296417,0.9981362504624703,10,10,web_server,7,16.968316257861996,True,True,2976578
9643054,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9048654852988524,0.0018637495375296417,0.9981362504624703,10,10,web_server,7,16.968316257861996,True,True,3813595
1259416,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9353892438615279,0.0018637495375296417,0.9981362504624703,10,10,web_server,7,16.968316257861996,True,True,2864139
3295272,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.8998654852988524,0.0018637495375296417,0.9981362504624703,10,10,web_server,7,16.968316257861996,True,True,2166073
9635119,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9416461335308899,0.0018637495375296417,0.9981362504624703,10,10,web_server,7,16.968316257861996,True,True,3204559
972767,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9451845474645881,0.0018637495375296417,0.9981362504624703,10,10,web_server,7,16.968316257861996,True,True,2332664
19467835,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9150981985824203,0.0018637495375296417,0.9981362504624703,10,10,web_server,7,16.968316257861996,True,True,294344
12575331,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9669701830971211,0.0018638074516511402,0.9981361925483488,10,10,web_server,7,16.96831527332193,True,True,956293
3430275,DNS_SPOOFING,MITM-ARPSPOOFING,0.7790204446326552,0.001863808235076099,0.9981361917649239,10,7,web_server,7,16.968315260003706,True,True,4135016
10172061,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.8650424975550859,0.0018651784904397367,0.9981348215095602,10,10,web_server,7,16.968291965662523,True,True,3854779
18231183,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9680933237078211,0.0018654719883533458,0.9981345280116467,10,10,web_server,7,16.968286976197994,True,True,2239605
18800116,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9680934429171104,0.00186547199108183,0.9981345280089182,10,10,web_server,7,16.96828697615161,True,True,254391
8691964,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9680934429171104,0.00186547199108183,0.9981345280089182,10,10,web_server,7,16.96828697615161,True,True,1293052
20316116,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9679648005504209,0.00186547199108183,0.9981345280089182,10,10,web_server,7,16.96828697615161,True,True,1219365
8965332,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9679648005504209,0.00186547199108183,0.9981345280089182,10,10,web_server,7,16.96828697615161,True,True,1629104
4503218,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9680934429171104,0.00186547199108183,0.9981345280089182,10,10,web_server,7,16.96828697615161,True,True,2172865
2335570,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9680934429171106,0.00186547199108183,0.9981345280089182,10,10,web_server,7,16.96828697615161,True,True,1170444
17803651,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9680934429171104,0.00186547199108183,0.9981345280089182,10,10,web_server,7,16.96828697615161,True,True,1978431
2407986,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9680934429171106,0.00186547199108183,0.9981345280089182,10,10,web_server,7,16.96828697615161,True,True,3163476
20074572,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9680934429171104,0.00186547199108183,0.9981345280089182,10,10,web_server,7,16.96828697615161,True,True,245957
15640870,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9680934429171104,0.00186547199108183,0.9981345280089182,10,10,web_server,7,16.96828697615161,True,True,4200517
10736223,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9679648005504209,0.00186547199108183,0.9981345280089182,10,10,web_server,7,16.96828697615161,True,True,263282
11145448,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9680934429171104,0.00186547199108183,0.9981345280089182,10,10,web_server,7,16.96828697615161,True,True,1241777
20819029,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9680934429171104,0.00186547199108183,0.9981345280089182,10,10,web_server,7,16.96828697615161,True,True,2961358
15198215,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9630934429171105,0.00186547199108183,0.9981345280089182,10,10,web_server,7,16.96828697615161,True,True,3936069
5188670,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9679648005504209,0.00186547199108183,0.9981345280089182,10,10,web_server,7,16.96828697615161,True,True,4012051
4465803,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9679648005504209,0.00186547199108183,0.9981345280089182,10,10,web_server,7,16.96828697615161,True,True,3739286
956920,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9680488475306807,0.00186547199108183,0.9981345280089182,10,10,web_server,7,16.96828697615161,True,True,495084
8113763,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9630934429171105,0.00186547199108183,0.9981345280089182,10,10,web_server,7,16.96828697615161,True,True,3674699
105675,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9679648601550657,0.0018654719919913246,0.9981345280080087,10,10,web_server,7,16.96828697613615,True,True,256662
7948233,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9680935025217554,0.0018654719919913246,0.9981345280080087,10,10,web_server,7,16.96828697613615,True,True,803495
17811464,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9680935025217552,0.0018654719919913246,0.9981345280080087,10,10,web_server,7,16.96828697613615,True,True,712832
16833906,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9679648601550657,0.0018654719919913246,0.9981345280080087,10,10,web_server,7,16.96828697613615,True,True,3816321
18374019,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9680935025217552,0.0018654719919913246,0.9981345280080087,10,10,web_server,7,16.96828697613615,True,True,2459636
9199744,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9680935025217552,0.0018654719919913246,0.9981345280080087,10,10,web_server,7,16.96828697613615,True,True,88287
410642,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9680935025217554,0.0018654719919913246,0.9981345280080087,10,10,web_server,7,16.96828697613615,True,True,854619
15693846,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9680935025217552,0.0018654719919913246,0.9981345280080087,10,10,web_server,7,16.96828697613615,True,True,4013859
12882153,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9680935025217552,0.0018654719919913246,0.9981345280080087,10,10,web_server,7,16.96828697613615,True,True,446146
17824832,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9680935025217552,0.0018654719919913246,0.9981345280080087,10,10,web_server,7,16.96828697613615,True,True,456525
14178031,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9680935025217552,0.0018654719919913246,0.9981345280080087,10,10,web_server,7,16.96828697613615,True,True,3682709
7541638,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9680935025217552,0.0018654719919913246,0.9981345280080087,10,10,web_server,7,16.96828697613615,True,True,57949
16060589,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9679648601550657,0.0018654719919913246,0.9981345280080087,10,10,web_server,7,16.96828697613615,True,True,1431004
1118854,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9680935025217554,0.0018654719919913246,0.9981345280080087,10,10,web_server,7,16.96828697613615,True,True,1817109
6126953,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9680935025217552,0.0018654719919913246,0.9981345280080087,10,10,web_server,7,16.96828697613615,True,True,71693
1193420,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9679648601550657,0.0018654719919913246,0.9981345280080087,10,10,web_server,7,16.96828697613615,True,True,2300517
1846188,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9680935025217554,0.0018654719919913246,0.9981345280080087,10,10,web_server,7,16.96828697613615,True,True,1811903
14879525,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9680935025217552,0.0018654719919913246,0.9981345280080087,10,10,web_server,7,16.96828697613615,True,True,1219862
2173371,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9679648601550657,0.0018654719919913246,0.9981345280080087,10,10,web_server,7,16.96828697613615,True,True,3564295
1354161,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9680935025217554,0.0018654719919913246,0.9981345280080087,10,10,web_server,7,16.96828697613615,True,True,3864258
16916819,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9679648601550657,0.0018654719919913246,0.9981345280080087,10,10,web_server,7,16.96828697613615,True,True,2308214
7630485,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9679648601550657,0.0018654719919913246,0.9981345280080087,10,10,web_server,7,16.96828697613615,True,True,2055082
11888561,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9679648601550657,0.0018654719919913246,0.9981345280080087,10,10,web_server,7,16.96828697613615,True,True,3543310
1897131,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9679648601550657,0.0018654719919913246,0.9981345280080087,10,10,web_server,7,16.96828697613615,True,True,2459450
4990692,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9680935025217552,0.0018654719919913246,0.9981345280080087,10,10,web_server,7,16.96828697613615,True,True,29432
3303684,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9680935025217552,0.0018654719919913246,0.9981345280080087,10,10,web_server,7,16.96828697613615,True,True,1676068
9069363,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9680935025217552,0.0018654719919913246,0.9981345280080087,10,10,web_server,7,16.96828697613615,True,True,292034
20421940,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9679648601550657,0.0018654719919913246,0.9981345280080087,10,10,web_server,7,16.96828697613615,True,True,2706713
4528344,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9716059669872412,0.0018670789641172115,0.9981329210358828,10,10,web_server,7,16.96825965761001,True,True,203632
10383646,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9716059669872412,0.0018670789641172115,0.9981329210358828,10,10,web_server,7,16.96825965761001,True,True,2619724
7174586,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9655599386361737,0.001869617040961363,0.9981303829590387,10,10,web_server,7,16.96821651030366,True,True,1517043
20380025,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9666888638167079,0.0018696170414729538,0.9981303829585271,10,10,web_server,7,16.968216510294962,True,True,4082491
10484117,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.8286777465856348,0.0018707904087513088,0.9981292095912487,10,10,web_server,7,16.96819656305123,True,True,2974223
2898823,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.6875324823478391,0.0018738633730351112,0.9981261366269649,10,10,web_server,7,16.968144322658404,True,True,1356559
18362573,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.8738501718334462,0.0018753592547851037,0.9981246407452149,10,10,web_server,7,16.968118892668652,True,True,1845956
20613587,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9167456140791431,0.0018758010036337878,0.9981241989963662,10,10,web_server,7,16.968111382938226,True,True,566547
6898267,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9313723316700371,0.0018761601224806185,0.9981238398775194,10,10,web_server,7,16.96810527791783,True,True,2136236
19886889,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9713607600347518,0.0018765582551931218,0.9981234417448068,10,10,web_server,7,16.968098509661715,True,True,2542813
19041364,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.971139071345213,0.0018765582551931218,0.9981234417448068,10,10,web_server,7,16.968098509661715,True,True,3204816
13634171,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9713607600347519,0.0018765582551931218,0.9981234417448068,10,10,web_server,7,16.968098509661715,True,True,628045
14425577,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9713607600347518,0.0018765582551931218,0.9981234417448068,10,10,web_server,7,16.968098509661715,True,True,1949298
1445966,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9708317071431034,0.0018765582551931218,0.9981234417448068,10,10,web_server,7,16.968098509661715,True,True,680581
16765451,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9711390713452129,0.0018765582551931218,0.9981234417448068,10,10,web_server,7,16.968098509661715,True,True,2831762
2854814,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9631865750972349,0.0018771287397238482,0.9981228712602761,10,10,web_server,7,16.968088811424693,True,True,2930530
13841068,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9683389649640568,0.0018771287397238482,0.9981228712602761,10,10,web_server,7,16.968088811424693,True,True,1482742
10531865,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9681566995035256,0.0018771287397238482,0.9981228712602761,10,10,web_server,7,16.968088811424693,True,True,2591042
6254138,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9580224907721149,0.0018771287397238482,0.9981228712602761,10,10,web_server,7,16.968088811424693,True,True,536452
8531042,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9631865750972348,0.0018771287397238482,0.9981228712602761,10,10,web_server,7,16.968088811424693,True,True,3520908
16196534,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.8441592183928884,0.001881591658779162,0.9981184083412208,10,10,web_server,7,16.968012941800755,True,True,2426264
16957349,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.7868151534834082,0.001882925079323379,0.9981170749206766,10,10,web_server,7,16.967990273651502,True,True,3709577
15627218,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.894901703760293,0.0018834254396038483,0.9981165745603962,10,10,web_server,7,16.967981767526734,True,True,3128653
4842980,DNS_SPOOFING,MITM-ARPSPOOFING,0.719436305693536,0.0018847525195933457,0.9981152474804067,10,7,web_server,7,16.967959207166913,True,True,1457170
5801219,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9900460808227327,0.0018873661746364107,0.9981126338253636,10,10,web_server,7,16.967914775031183,True,True,831991
19581490,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9900460808227327,0.0018873661746364107,0.9981126338253636,10,10,web_server,7,16.967914775031183,True,True,1135016
18468364,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9677390637311172,0.0018873955322072488,0.9981126044677927,10,10,web_server,7,16.967914275952477,True,True,4037451
12377992,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9677390637311172,0.0018873955322072488,0.9981126044677927,10,10,web_server,7,16.967914275952477,True,True,2130423
5223167,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9677390637311172,0.0018873955322072488,0.9981126044677927,10,10,web_server,7,16.967914275952477,True,True,294031
11693139,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9666421231150033,0.0018873955322072488,0.9981126044677927,10,10,web_server,7,16.967914275952477,True,True,520082
3791887,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9677391829404067,0.0018873955322125779,0.9981126044677874,10,10,web_server,7,16.967914275952385,True,True,2363772
17322337,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9618352077725136,0.001887399730244722,0.9981126002697552,10,10,web_server,7,16.96791420458584,True,True,937555
20720296,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9648776252534021,0.0018874003455107823,0.9981125996544892,10,10,web_server,7,16.967914194126315,True,True,1082820
6777861,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9648776252534021,0.0018874003455107823,0.9981125996544892,10,10,web_server,7,16.967914194126315,True,True,1883534
1703803,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.6881699620772657,0.0018875444453290424,0.998112455554671,10,10,web_server,7,16.967911744429408,True,True,3927764
10990915,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9678034134731388,0.0018879198750336216,0.9981120801249663,10,10,web_server,7,16.967905362124426,True,True,1443375
18127496,MIRAI-GREETH_FLOOD,MIRAI-GREETH_FLOOD,0.5852674365656574,0.0018882376138672102,0.9981117623861328,8,8,server_or_network_infrastructure,9,16.967899960564257,True,True,2611420
3317676,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.925977166357799,0.0018897728010149703,0.998110227198985,10,10,web_server,7,16.967873862382746,True,True,907508
9680951,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9681264239497236,0.0018907249587948186,0.9981092750412052,10,10,web_server,7,16.967857675700486,True,True,926841
18063316,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9646395404904269,0.0018907249587948186,0.9981092750412052,10,10,web_server,7,16.967857675700486,True,True,2559490
8157693,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9681264239497236,0.0018907249587948186,0.9981092750412052,10,10,web_server,7,16.967857675700486,True,True,907525
10578788,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9681264239497236,0.0018907249587948186,0.9981092750412052,10,10,web_server,7,16.967857675700486,True,True,4034078
18442910,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9681264239497235,0.0018907249587948186,0.9981092750412052,10,10,web_server,7,16.967857675700486,True,True,2868158
15568951,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9658060984715156,0.0018907249587948186,0.9981092750412052,10,10,web_server,7,16.967857675700486,True,True,2009708
759259,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9681264239497235,0.0018907249587948186,0.9981092750412052,10,10,web_server,7,16.967857675700486,True,True,3772737
18699901,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9681264239497235,0.0018907249587948186,0.9981092750412052,10,10,web_server,7,16.967857675700486,True,True,2877995
866233,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9681264239497236,0.0018907249587948186,0.9981092750412052,10,10,web_server,7,16.967857675700486,True,True,682456
5853649,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9681264239497236,0.0018907249587948186,0.9981092750412052,10,10,web_server,7,16.967857675700486,True,True,3272827
858292,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9681264239497235,0.0018907249587948186,0.9981092750412052,10,10,web_server,7,16.967857675700486,True,True,2654808
1684391,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9681264239497235,0.0018907249587948186,0.9981092750412052,10,10,web_server,7,16.967857675700486,True,True,1923106
12878212,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9681264835543684,0.001890724958796595,0.9981092750412034,10,10,web_server,7,16.967857675700458,True,True,1110102
5225756,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9681265431590131,0.0018907249588001477,0.9981092750411998,10,10,web_server,7,16.967857675700397,True,True,4138670
7338744,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9681265431590131,0.0018907249588001477,0.9981092750411998,10,10,web_server,7,16.967857675700397,True,True,1159811
10567565,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.968126543159013,0.0018907249588001477,0.9981092750411998,10,10,web_server,7,16.967857675700397,True,True,1806169
822764,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9681265431590131,0.0018907249588001477,0.9981092750411998,10,10,web_server,7,16.967857675700397,True,True,1554947
16151113,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9670682674359752,0.0018907249588001477,0.9981092750411998,10,10,web_server,7,16.967857675700397,True,True,4158732
19992268,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9674239711729058,0.0018907249588001477,0.9981092750411998,10,10,web_server,7,16.967857675700397,True,True,718966
6090942,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.968126543159013,0.0018907249588001477,0.9981092750411998,10,10,web_server,7,16.967857675700397,True,True,1389936
10860326,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9662574131918171,0.0018907249588001477,0.9981092750411998,10,10,web_server,7,16.967857675700397,True,True,954939
10443925,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.968126543159013,0.0018907249588001477,0.9981092750411998,10,10,web_server,7,16.967857675700397,True,True,1252786
7632164,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9652646278441398,0.0018907291568322918,0.9981092708431677,10,10,web_server,7,16.96785760433385,True,True,3033037
3426331,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9652646278441398,0.0018907291568322918,0.9981092708431677,10,10,web_server,7,16.96785760433385,True,True,3764836
2426737,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9665631850385485,0.0018907297720983521,0.9981092702279016,10,10,web_server,7,16.967857593874328,True,True,4032397
19735115,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9652649854720083,0.0018907297720983521,0.9981092702279016,10,10,web_server,7,16.967857593874328,True,True,832018
13921644,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9652649854720085,0.0018907297720983521,0.9981092702279016,10,10,web_server,7,16.967857593874328,True,True,2744445
18776024,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9665631850385485,0.0018907297720983521,0.9981092702279016,10,10,web_server,7,16.967857593874328,True,True,2111695
16722820,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9652649854720085,0.0018907297720983521,0.9981092702279016,10,10,web_server,7,16.967857593874328,True,True,3153010
9830526,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9027951417118105,0.0018908332841567038,0.9981091667158433,10,10,web_server,7,16.967855834169335,True,True,545712
16828101,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.8977952311187778,0.0018908333714681951,0.9981091666285318,10,10,web_server,7,16.96785583268504,True,True,2675841
5304246,DNS_SPOOFING,MITM-ARPSPOOFING,0.6939730967428384,0.0018919871071404143,0.9981080128928596,10,7,web_server,7,16.96783621917861,True,True,2524797
16788995,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9899595560247649,0.0018932004862476251,0.9981067995137524,10,10,web_server,7,16.96781559173379,True,True,720620
13684277,MITM-ARPSPOOFING,MITM-ARPSPOOFING,0.9899595560247649,0.0018932004862476251,0.9981067995137524,10,10,web_server,7,16.96781559173379,True,True,1707816
